2025-05-27T16:44:29,,,,,,,,,,,,,,TOUCH_SLIDER_RESOLUTION,100,
Configurations(Methods):,,,,,,,,,,,,,,TOUCH_DECIMAL_POINT_PRECISION,100,
Name,Touch Interfaces,,,,,,,,,,,,,num_elements,5,
config01,"Slider00, TS15, TS14, TS13, TS12, TS01",,,,,,,,,,,,,resol_plus,400,
70,940,100,11629,25265,11578,33444,11625,,1,3,21866,21819,200,43685,350,70
70,940,100,11616,21840,11586,27975,11619,,1,3,16389,16356,200,32745,350,70
70,940,100,11622,19281,11578,23858,11633,,1,3,12280,12225,200,24505,350,70
70,940,100,11629,17357,11562,20767,11603,,1,3,9205,9164,200,18369,350,70
70,940,100,11625,15922,11580,18479,11609,,1,3,6899,6870,200,13769,350,70
70,940,100,11607,14838,11556,16730,11573,,1,3,5174,5157,200,10331,350,70
70,940,100,11604,14027,11573,15442,11592,,1,3,3869,3850,200,7719,350,70
70,940,100,11610,13415,11583,14471,11594,,1,3,2888,2877,200,5765,350,70
70,940,100,11599,12954,11576,13741,11562,,1,3,2165,2179,201,4344,350,70
70,940,100,11588,12610,11601,13205,11586,,1,3,1604,1619,201,3223,350,70
70,940,100,11599,12339,11585,12799,11606,,1,3,1214,1193,198,2407,351,70
70,940,100,11601,12146,11595,12495,11608,,1,3,900,887,199,1787,350,70
69,940,100,11594,12001,11600,12230,11590,,1,3,630,640,202,1270,350,70
65535,940,100,11596,11807,11583,11941,11555,,0,3,358,386,208,744,348,70
65535,940,100,11591,11738,11578,11848,11571,,0,3,270,277,203,547,349,70
65535,940,100,11604,11694,11586,11774,11573,,0,3,188,201,207,389,348,70
65535,940,100,11607,11656,11596,11694,11561,,0,3,98,133,236,231,342,68
65535,940,100,11613,11633,11601,11673,11545,,0,3,72,128,278,200,336,67
65535,940,100,11611,11618,11573,11635,11563,,0,3,62,72,216,134,346,69
65535,940,100,11611,11603,11585,11587,11564,,0,0,26,8,131,34,76,10
65535,940,100,11604,11589,11592,11550,11581,,0,0,12,15,225,27,44,1
65535,940,100,11609,11584,11592,11553,11584,,0,0,17,25,247,42,40,1
65535,940,100,11612,11573,11601,11555,11580,,0,0,11,39,455,50,22,1
65535,940,100,11598,11565,11599,11529,11583,,0,2,34,70,306,104,233,47
65535,940,100,11607,11561,11602,11516,11578,,0,0,5,46,1020,51,10,1
65535,940,100,11597,11563,11607,11511,11595,,0,2,44,96,318,140,231,46
65535,940,100,11598,11573,11604,11492,11561,,0,2,31,112,461,143,222,44
65535,940,100,11611,11565,11610,11512,11573,,0,0,1,46,4700,47,2,1
65535,940,100,11615,11560,11607,11499,11551,,0,0,8,55,788,63,13,1
65535,940,100,11617,11561,11595,11517,11527,,0,0,22,56,355,78,28,1
65535,940,100,11615,11556,11568,11503,11502,,0,0,47,59,226,106,44,1
65535,940,100,11608,11552,11544,11510,11525,,0,0,64,56,188,120,53,1
65535,940,100,11610,11563,11554,11520,11544,,0,0,56,47,184,103,54,2
65535,940,100,11612,11561,11568,11535,11577,,0,0,44,51,216,95,46,1
65535,940,100,11625,11577,11584,11563,11597,,0,0,41,48,217,89,46,1
65535,940,100,11628,11576,11566,11566,11593,,0,0,62,52,184,114,54,2
65535,940,100,11626,11582,11576,11564,11587,,0,0,50,44,188,94,53,1
65535,940,100,11617,11574,11582,11576,11556,,0,0,35,43,223,78,45,1
65535,940,100,11596,11570,11552,11568,11552,,0,0,44,26,159,70,63,5
65535,940,100,11595,11570,11533,11543,11537,,0,0,62,25,140,87,71,8
65535,940,100,11595,11568,11553,11523,11557,,0,0,42,27,164,69,61,4
65535,940,100,11584,11574,11568,11546,11569,,0,0,16,10,163,26,61,4
65535,940,100,11580,11569,11584,11555,11544,,0,2,15,29,293,44,234,47
65535,940,100,11575,11569,11561,11550,11550,,0,0,14,6,143,20,70,8
65535,940,100,11567,11563,11545,11523,11564,,0,0,22,4,118,26,85,14
65535,940,100,11572,11559,11558,11505,11566,,0,0,14,13,193,27,52,1
65535,940,100,11591,11553,11569,11513,11574,,0,0,22,38,273,60,37,1
65535,940,100,11587,11551,11580,11536,11584,,0,0,7,36,614,43,16,1
65535,940,100,11590,11565,11598,11556,11596,,0,2,33,42,227,75,244,49
65535,940,100,11587,11574,11570,11570,11580,,0,0,17,13,176,30,57,3
65535,940,100,11608,11574,11556,11572,11594,,0,0,52,34,165,86,61,4
65535,940,100,11602,11573,11546,11567,11597,,0,0,56,29,152,85,66,6
65535,940,100,11584,11572,11567,11569,11567,,0,0,17,12,171,29,58,3
65535,940,100,11568,11568,11578,11565,11536,,0,2,10,13,230,23,243,49
65535,940,100,11567,11556,11575,11563,11548,,0,2,19,12,163,31,261,52
65535,940,100,11565,11552,11584,11566,11559,,0,2,32,18,156,50,264,53
65535,940,100,11581,11552,11562,11573,11538,,0,0,19,29,253,48,40,1
65535,940,100,11579,11552,11544,11573,11550,,0,0,35,27,177,62,56,2
65535,940,100,11588,11557,11558,11551,11556,,0,0,30,31,203,61,49,1
65535,940,100,11598,11555,11559,11527,11560,,0,0,39,43,210,82,48,1
65535,940,100,11579,11553,11561,11535,11560,,0,0,18,26,244,44,41,1
65535,940,100,11599,11547,11545,11541,11569,,0,0,54,52,196,106,51,0
65535,940,100,11593,11542,11562,11539,11564,,0,0,31,51,265,82,38,1
65535,940,100,11575,11549,11575,11552,11540,,0,0,0,26,2700,26,4,1
65535,940,100,11589,11552,11588,11563,11528,,0,0,1,37,3800,38,3,1
65535,940,100,11584,11556,11597,11572,11518,,0,2,41,25,161,66,262,52
65535,940,100,11592,11554,11602,11579,11509,,0,2,48,23,148,71,268,54
65535,940,100,11575,11557,11574,11573,11552,,0,0,1,18,1900,19,5,1
65535,940,100,11588,11558,11575,11573,11572,,0,0,13,30,331,43,30,1
65535,940,100,11589,11563,11551,11571,11582,,0,0,38,26,168,64,60,4
65535,940,100,11605,11562,11533,11579,11559,,0,0,72,43,160,115,63,5
65535,940,100,11621,11563,11533,11594,11573,,0,0,88,58,166,146,60,4
65535,940,100,11627,11569,11554,11588,11591,,0,0,73,58,179,131,56,2
65535,940,100,11613,11569,11573,11595,11590,,0,0,40,44,210,84,48,1
65535,940,100,11609,11571,11583,11585,11565,,0,0,26,38,246,64,41,1
65535,940,100,11608,11582,11564,11553,11574,,0,0,44,26,159,70,63,5
65535,940,100,11609,11580,11574,11566,11576,,0,0,35,29,183,64,55,2
65535,940,100,11601,11574,11589,11545,11582,,0,0,12,27,325,39,31,1
65535,940,100,11604,11559,11604,11555,11542,,0,0,0,45,4600,45,2,1
65535,940,100,11607,11565,11608,11565,11531,,0,2,43,43,200,86,250,50
65535,940,100,11595,11567,11579,11562,11538,,0,0,16,28,275,44,36,1
65535,940,100,11594,11570,11573,11536,11516,,0,0,21,24,214,45,47,1
65535,940,100,11587,11561,11580,11547,11531,,0,0,7,26,471,33,21,1
65535,940,100,11574,11554,11586,11543,11504,,0,2,32,43,234,75,243,49
65535,940,100,11567,11553,11592,11552,11534,,0,2,39,40,203,79,249,50
65535,940,100,11566,11550,11573,11562,11529,,0,2,23,11,148,34,268,54
65535,940,100,11584,11565,11590,11572,11525,,0,2,25,18,172,43,258,52
65535,940,100,11592,11569,11598,11587,11536,,0,2,29,11,138,40,272,54
65535,940,100,11591,11565,11599,11587,11532,,0,2,34,12,135,46,274,55
65535,940,100,11591,11561,11588,11595,11545,,0,3,7,50,814,57,312,62
65535,940,100,11571,11559,11586,11548,11524,,0,2,27,38,241,65,241,48
65535,940,100,11558,11554,11589,11555,11540,,0,2,35,34,197,69,251,50
65535,940,100,11569,11563,11602,11558,11532,,0,2,39,44,213,83,247,49
65535,940,100,11589,11555,11583,11535,11556,,0,0,6,34,667,40,15,1
65535,940,100,11606,11567,11561,11549,11572,,0,0,45,39,187,84,53,1
65535,940,100,11600,11568,11547,11560,11589,,0,0,53,32,160,85,63,5
65535,940,100,11586,11569,11564,11564,11556,,0,0,22,17,177,39,56,2
65535,940,100,11590,11570,11576,11570,11569,,0,0,14,20,243,34,41,1
65535,940,100,11593,11570,11559,11541,11573,,0,0,34,23,168,57,60,4
65535,940,100,11585,11571,11581,11526,11595,,0,4,69,14,120,83,483,100
65535,940,100,11596,11577,11598,11541,11607,,0,4,66,9,114,75,488,100
65535,940,100,11606,11586,11588,11549,11578,,0,0,18,20,211,38,47,1
65535,940,100,11607,11588,11603,11554,11583,,0,0,4,19,575,23,17,1
65535,940,100,11587,11587,11605,11557,11582,,0,2,18,48,367,66,227,45
65535,940,100,11586,11584,11585,11532,11588,,0,4,56,3,105,59,495,100
65535,940,100,11588,11634,11572,11541,11589,,0,1,46,62,235,108,143,29
65535,940,100,11597,11609,11575,11532,11587,,0,1,12,34,383,46,126,25
65535,940,100,11600,11600,11593,11541,11594,,0,0,7,0,100,7,100,20
65535,940,100,11601,11598,11583,11528,11588,,0,0,18,3,117,21,85,14
65535,940,100,11608,11593,11585,11543,11557,,0,0,23,15,165,38,61,4
65535,940,100,11599,11590,11602,11555,11565,,0,2,12,47,492,59,220,44
65535,940,100,11594,11579,11566,11558,11578,,0,0,28,15,154,43,65,6
65535,940,100,11579,11562,11577,11554,11553,,0,0,2,17,950,19,11,1
65535,940,100,11590,11565,11583,11563,11569,,0,0,7,25,457,32,22,1
65535,940,100,11585,11565,11592,11567,11553,,0,2,27,25,193,52,252,50
65535,940,100,11609,11573,11604,11578,11588,,0,0,5,36,820,41,12,1
65535,940,100,11610,11581,11618,11581,11574,,0,2,37,37,200,74,250,50
65535,940,100,11604,11582,11589,11551,11574,,0,0,15,22,247,37,40,1
65535,940,100,11595,11573,11581,11542,11587,,0,0,14,22,257,36,39,1
65535,940,100,11578,11570,11566,11547,11549,,0,0,12,8,167,20,60,4
65535,940,100,11591,11564,11572,11518,11532,,0,0,19,27,242,46,41,1
65535,940,100,11597,11563,11587,11545,11551,,0,0,10,34,440,44,23,1
65535,940,100,11599,11564,11593,11528,11572,,0,0,6,35,683,41,15,1
65535,940,100,11598,11580,11606,11541,11579,,0,2,26,65,350,91,229,46
65535,940,100,11606,11580,11613,11546,11596,,0,2,33,67,303,100,233,47
65535,940,100,11603,11575,11613,11552,11558,,0,2,38,61,261,99,238,48
65535,940,100,11608,11573,11615,11527,11570,,0,2,42,88,310,130,232,46
65535,940,100,11604,11579,11609,11531,11546,,0,2,30,78,360,108,228,46
65535,940,100,11592,11580,11582,11540,11562,,0,0,10,12,220,22,45,1
65535,940,100,11591,11574,11607,11558,11555,,0,2,33,49,248,82,240,48
65535,940,100,11592,11579,11580,11538,11577,,0,0,12,13,208,25,48,1
65535,940,100,11588,11564,11589,11543,11580,,0,2,25,46,284,71,235,47
65535,940,100,11593,11562,11596,11546,11571,,0,2,34,50,247,84,240,48
65535,940,100,11589,11562,11573,11555,11538,,0,0,16,27,269,43,37,1
65535,940,100,11576,11557,11580,11525,11536,,0,2,23,55,339,78,229,46
65535,940,100,11564,11560,11592,11538,11556,,0,2,32,54,269,86,237,47
65535,940,100,11574,11567,11569,11549,11572,,0,0,5,7,240,12,42,1
65535,940,100,11582,11568,11556,11530,11585,,0,4,55,29,153,84,465,100
65535,940,100,11589,11571,11570,11515,11595,,0,4,80,25,131,105,476,100
65535,940,100,11590,11566,11551,11521,11597,,0,4,76,46,161,122,462,100
65535,940,100,11579,11566,11537,11531,11595,,0,4,64,58,191,122,452,100
65535,940,100,11569,11560,11531,11546,11599,,0,4,53,68,228,121,444,98
65535,940,100,11565,11563,11553,11554,11601,,0,4,47,48,202,95,450,100
65535,940,100,11575,11560,11564,11563,11600,,0,4,37,36,197,73,451,100
65535,940,100,11591,11564,11543,11537,11609,,0,4,72,66,192,138,452,100
65535,940,100,11600,11573,11534,11556,11611,,0,4,55,77,240,132,442,97
65535,940,100,11598,11567,11524,11566,11607,,0,4,41,83,302,124,433,93
65535,940,100,11607,11569,11545,11540,11568,,0,0,62,38,161,100,62,5
65535,940,100,11595,11567,11558,11550,11570,,0,0,37,28,176,65,57,3
65535,940,100,11577,11567,11564,11530,11580,,0,4,50,16,132,66,476,100
65535,940,100,11583,11553,11569,11507,11587,,0,4,80,18,123,98,481,100
65535,940,100,11581,11549,11547,11493,11586,,0,4,93,39,142,132,470,100
65535,940,100,11589,11556,11528,11517,11591,,0,4,74,63,185,137,454,100
65535,940,100,11599,11559,11552,11499,11603,,0,4,104,51,149,155,467,100
65535,940,100,11584,11559,11568,11489,11603,,0,4,114,35,131,149,476,100
65535,940,100,11592,11560,11584,11512,11571,,0,0,8,32,500,40,20,1
65535,940,100,11592,11551,11559,11521,11572,,0,0,33,41,224,74,45,1
65535,940,100,11580,11549,11572,11497,11540,,0,0,8,31,488,39,20,1
65535,940,100,11574,11541,11553,11517,11542,,0,0,21,33,257,54,39,1
65535,940,100,11578,11553,11539,11537,11562,,0,0,39,25,164,64,61,4
65535,940,100,11595,11561,11534,11522,11573,,0,0,61,34,156,95,64,6
65535,940,100,11589,11563,11562,11536,11583,,0,0,27,26,196,53,51,0
65535,940,100,11606,11561,11555,11544,11581,,0,0,51,45,188,96,53,1
65535,940,100,11610,11557,11564,11553,11591,,0,0,46,53,215,99,47,1
65535,940,100,11594,11559,11579,11563,11599,,0,4,36,20,156,56,464,100
65535,940,100,11596,11562,11588,11546,11604,,0,4,58,16,128,74,478,100
65535,940,100,11577,11550,11591,11551,11600,,0,4,49,9,118,58,485,100
65535,940,100,11581,11552,11567,11551,11609,,0,4,58,42,172,100,458,100
65535,940,100,11591,11555,11576,11556,11583,,0,0,15,36,340,51,29,1
65535,940,100,11581,11563,11576,11547,11563,,0,0,5,18,460,23,22,1
65535,940,100,11578,11565,11560,11523,11568,,0,0,18,13,172,31,58,3
65535,940,100,11587,11554,11584,11520,11575,,0,0,3,33,1200,36,8,1
65535,940,100,11590,11554,11558,11548,11591,,0,4,43,33,177,76,456,100
65535,940,100,11591,11562,11542,11551,11596,,0,4,45,54,220,99,445,98
65535,940,100,11608,11559,11563,11543,11607,,0,0,45,49,209,94,48,1
65535,940,100,11603,11564,11578,11559,11573,,0,0,25,39,256,64,39,1
65535,940,100,11607,11568,11592,11567,11544,,0,0,15,39,360,54,28,1
65535,940,100,11599,11567,11600,11539,11526,,0,2,33,61,285,94,235,47
65535,940,100,11607,11564,11580,11542,11545,,0,0,27,43,259,70,39,1
65535,940,100,11598,11563,11586,11519,11518,,0,0,12,35,392,47,26,1
65535,940,100,11605,11564,11567,11529,11509,,0,0,38,41,208,79,48,1
65535,940,100,11620,11564,11597,11562,11500,,0,0,23,56,343,79,29,1
65535,940,100,11613,11622,11602,11564,11527,,0,1,9,20,322,29,131,26
65535,940,100,11602,11605,11610,11566,11541,,0,2,5,44,980,49,210,42
65535,940,100,11593,11587,11602,11568,11560,,0,2,15,34,327,49,231,46
65535,940,100,11596,11586,11587,11576,11571,,0,0,9,10,211,19,47,1
65535,940,100,11600,11575,11563,11569,11565,,0,0,37,25,168,62,60,4
65535,940,100,11593,11565,11573,11571,11580,,0,0,20,28,240,48,42,1
65535,940,100,11592,11577,11591,11579,11594,,0,4,15,3,120,18,483,100
65535,940,100,11587,11577,11601,11572,11600,,0,2,24,29,221,53,245,49
65535,940,100,11596,11573,11600,11583,11603,,0,4,20,3,115,23,487,100
65535,940,100,11606,11572,11614,11590,11611,,0,2,42,24,157,66,264,53
65535,940,100,11595,11569,11612,11578,11569,,0,2,43,34,179,77,256,51
65535,940,100,11587,11569,11584,11578,11582,,0,0,3,18,700,21,14,1
65535,940,100,11572,11556,11582,11572,11579,,0,2,26,10,138,36,272,54
65535,940,100,11582,11554,11585,11546,11599,,0,4,53,14,126,67,479,100
65535,940,100,11596,11555,11594,11521,11608,,0,4,87,14,116,101,486,100
65535,940,100,11603,11550,11564,11543,11617,,0,4,74,53,172,127,458,100
65535,940,100,11595,11552,11574,11550,11613,,0,4,63,39,162,102,462,100
65535,940,100,11582,11551,11557,11562,11579,,0,0,25,31,224,56,45,1
65535,940,100,11584,11554,11563,11560,11582,,0,0,21,30,243,51,41,1
65535,940,100,11589,11551,11570,11565,11583,,0,0,19,38,300,57,33,1
65535,940,100,11571,11545,11579,11558,11576,,0,2,34,21,162,55,262,52
65535,940,100,11583,11540,11594,11569,11576,,0,2,54,25,146,79,268,54
65535,940,100,11603,11539,11604,11551,11588,,0,2,65,53,182,118,255,51
65535,940,100,11612,11550,11613,11559,11596,,0,2,63,54,186,117,254,51
65535,940,100,11602,11563,11614,11572,11594,,0,2,51,42,182,93,255,51
65535,940,100,11608,11610,11613,11580,11606,,0,2,3,33,1200,36,208,42
65535,940,100,11602,11590,11581,11550,11572,,0,0,21,12,157,33,64,6
65535,940,100,11610,11590,11587,11534,11568,,0,0,23,20,187,43,53,1
65535,940,100,11593,11578,11600,11548,11578,,0,2,22,52,336,74,230,46
65535,940,100,11599,11617,11596,11565,11548,,0,1,18,21,217,39,146,29
65535,940,100,11605,11603,11566,11566,11567,,0,0,39,2,105,41,95,18
65535,940,100,11600,11590,11575,11583,11569,,0,0,25,10,140,35,71,8
65535,940,100,11612,11588,11579,11549,11537,,0,0,33,24,173,57,58,3
65535,940,100,11588,11576,11585,11555,11537,,0,0,3,12,500,15,20,1
65535,940,100,11579,11559,11561,11561,11547,,0,0,18,20,211,38,47,1
65535,940,100,11590,11551,11571,11526,11555,,0,0,19,39,305,58,33,1
65535,940,100,11594,11540,11576,11530,11569,,0,0,18,54,400,72,25,1
65535,940,100,11588,11544,11578,11540,11576,,0,0,10,44,540,54,19,1
65535,940,100,11596,11549,11585,11552,11587,,0,0,11,47,527,58,19,1
65535,940,100,11593,11554,11603,11564,11593,,0,2,49,39,180,88,256,51
65535,940,100,11601,11564,11603,11573,11582,,0,2,39,30,177,69,256,51
65535,940,100,11601,11556,11601,11565,11555,,0,0,0,45,4600,45,2,1
65535,940,100,11599,11549,11600,11534,11557,,0,2,51,66,229,117,244,49
65535,940,100,11600,11551,11592,11534,11577,,0,0,8,49,713,57,14,1
65535,940,100,11592,11559,11597,11550,11591,,0,2,38,47,224,85,245,49
65535,940,100,11589,11573,11597,11557,11606,,0,4,49,9,118,58,485,100
65535,940,100,11579,11620,11579,11564,11609,,0,1,41,41,200,82,150,30
65535,940,100,11594,11605,11580,11532,11597,,0,1,11,25,327,36,131,26
65535,940,100,11575,11588,11583,11507,11560,,0,1,13,5,138,18,172,34
65535,940,100,11589,11574,11590,11528,11567,,0,2,16,62,488,78,220,44
65535,940,100,11579,11575,11591,11541,11535,,0,2,16,50,413,66,224,45
65535,940,100,11568,11559,11589,11548,11518,,0,2,30,41,237,71,242,48
65535,940,100,11581,11562,11593,11541,11546,,0,2,31,52,268,83,237,47
65535,940,100,11585,11562,11607,11527,11585,,0,2,45,80,278,125,236,47
65535,940,100,11597,11571,11604,11511,11587,,0,2,33,93,382,126,226,45
65535,940,100,11597,11580,11585,11499,11561,,0,0,12,17,242,29,41,1
65535,940,100,11600,11569,11585,11506,11572,,0,0,15,31,307,46,33,1
65535,940,100,11605,11560,11559,11519,11569,,0,0,46,45,198,91,51,0
65535,940,100,11603,11561,11567,11538,11580,,0,0,36,42,217,78,46,1
65535,940,100,11592,11562,11549,11550,11586,,0,0,43,30,170,73,59,4
65535,940,100,11609,11570,11576,11574,11562,,0,0,33,39,218,72,46,1
65535,940,100,11599,11576,11585,11575,11575,,0,0,14,23,264,37,38,1
65535,940,100,11610,11573,11596,11553,11583,,0,0,14,37,364,51,27,1
65535,940,100,11599,11561,11600,11544,11573,,0,2,39,56,244,95,241,48
65535,940,100,11593,11564,11597,11550,11575,,0,2,33,47,242,80,241,48
65535,940,100,11582,11553,11598,11563,11581,,0,2,45,35,178,80,256,51
65535,940,100,11599,11561,11605,11585,11605,,0,2,44,20,145,64,269,54
65535,940,100,11606,11565,11618,11589,11598,,0,2,53,29,155,82,265,53
65535,940,100,11614,11563,11583,11554,11595,,0,0,31,51,265,82,38,1
65535,940,100,11605,11567,11588,11559,11597,,0,0,17,38,324,55,31,1
65535,940,100,11612,11557,11594,11559,11561,,0,0,18,55,406,73,25,1
65535,940,100,11609,11554,11576,11561,11534,,0,0,33,55,267,88,37,1
65535,940,100,11601,11545,11579,11564,11542,,0,0,22,56,355,78,28,1
65535,940,100,11589,11555,11590,11567,11523,,0,2,35,23,166,58,260,52
65535,940,100,11580,11565,11600,11576,11547,,0,2,35,24,169,59,259,52
65535,940,100,11598,11577,11614,11587,11533,,0,2,37,27,173,64,258,52
65535,940,100,11589,11582,11619,11585,11551,,0,2,37,34,192,71,252,50
65535,940,100,11576,11573,11604,11543,11555,,0,2,31,61,297,92,234,47
65535,940,100,11569,11564,11576,11523,11564,,0,2,12,53,542,65,218,44
65535,940,100,11585,11562,11584,11526,11565,,0,0,1,23,2400,24,4,1
65535,940,100,11575,11558,11586,11529,11582,,0,2,28,57,304,85,233,47
65535,940,100,11580,11567,11572,11508,11587,,0,4,79,15,119,94,484,100
65535,940,100,11574,11569,11581,11539,11598,,0,4,59,17,129,76,478,100
65535,940,100,11572,11599,11574,11515,11598,,0,1,27,25,193,52,152,30
65535,940,100,11568,11586,11581,11517,11566,,0,1,18,5,128,23,178,36
65535,940,100,11559,11575,11559,11537,11575,,0,1,16,16,200,32,150,30
65535,940,100,11573,11569,11556,11541,11546,,0,0,17,4,124,21,81,12
65535,940,100,11577,11564,11564,11557,11566,,0,0,13,13,200,26,50,1
65535,940,100,11597,11575,11576,11537,11578,,0,0,21,22,205,43,49,1
65535,940,100,11602,11572,11591,11529,11560,,0,0,11,30,373,41,27,1
65535,940,100,11619,11576,11576,11540,11569,,0,0,43,43,200,86,50,1
65535,940,100,11612,11570,11586,11548,11578,,0,0,26,42,262,68,38,1
65535,940,100,11614,11561,11599,11560,11589,,0,0,15,53,453,68,22,1
65535,940,100,11620,11559,11609,11568,11568,,0,0,11,61,655,72,15,1
65535,940,100,11624,11560,11573,11563,11557,,0,0,51,64,225,115,44,1
65535,940,100,11622,11568,11595,11562,11540,,0,0,27,54,300,81,33,1
65535,940,100,11623,11565,11575,11534,11560,,0,0,48,58,221,106,45,1
65535,940,100,11617,11567,11567,11517,11571,,0,0,50,50,200,100,50,1
65535,940,100,11607,11555,11567,11494,11545,,0,0,40,52,230,92,43,1
65535,940,100,11588,11560,11569,11510,11525,,0,0,19,28,247,47,40,1
65535,940,100,11599,11563,11575,11504,11544,,0,0,24,36,250,60,40,1
65535,940,100,11584,11557,11569,11526,11546,,0,0,15,27,280,42,36,1
65535,940,100,11577,11554,11578,11531,11562,,0,2,24,47,296,71,234,47
65535,940,100,11570,11558,11597,11542,11572,,0,2,39,55,241,94,241,48
65535,940,100,11576,11560,11605,11560,11584,,0,2,45,45,200,90,250,50
65535,940,100,11576,11561,11600,11576,11554,,0,2,39,24,162,63,262,52
65535,940,100,11589,11567,11608,11575,11564,,0,2,41,33,180,74,256,51
65535,940,100,11602,11560,11605,11567,11574,,0,2,45,38,184,83,254,51
65535,940,100,11609,11551,11608,11563,11577,,0,0,1,58,5900,59,2,1
65535,940,100,11583,11552,11599,11555,11580,,0,2,47,44,194,91,252,50
65535,940,100,11584,11560,11590,11560,11595,,0,4,35,5,114,40,488,100
65535,940,100,11583,11562,11588,11570,11598,,0,4,28,10,136,38,474,100
65535,940,100,11608,11561,11596,11576,11612,,0,4,36,16,144,52,469,100
65535,940,100,11615,11558,11598,11570,11613,,0,0,17,57,435,74,23,1
65535,940,100,11602,11568,11601,11572,11573,,0,0,1,34,3500,35,3,1
65535,940,100,11604,11570,11606,11572,11543,,0,2,36,34,194,70,252,50
65535,940,100,11584,11554,11601,11566,11551,,0,2,47,35,174,82,257,51
65535,940,100,11567,11551,11603,11533,11555,,0,2,52,70,235,122,243,49
65535,940,100,11563,11552,11610,11518,11573,,0,2,58,92,259,150,239,48
65535,940,100,11561,11560,11614,11531,11550,,0,2,54,83,254,137,239,48
65535,940,100,11577,11569,11588,11551,11539,,0,2,19,37,295,56,234,47
65535,940,100,11597,11579,11598,11537,11555,,0,2,19,61,421,80,224,45
65535,940,100,11602,11567,11591,11540,11558,,0,0,11,35,418,46,24,1
65535,940,100,11603,11567,11568,11520,11562,,0,0,35,36,203,71,49,1
65535,940,100,11594,11562,11572,11498,11566,,0,0,22,32,245,54,41,1
65535,940,100,11591,11561,11576,11519,11578,,0,0,15,30,300,45,33,1
65535,940,100,11599,11548,11585,11534,11595,,0,0,14,51,464,65,22,1
65535,940,100,11592,11552,11591,11550,11600,,0,4,50,9,118,59,485,100
65535,940,100,11580,11551,11574,11560,11604,,0,4,44,30,168,74,460,100
65535,940,100,11589,11556,11549,11537,11560,,0,0,40,33,183,73,55,2
65535,940,100,11572,11557,11557,11549,11556,,0,0,15,15,200,30,50,1
65535,940,100,11573,11552,11572,11535,11564,,0,0,1,21,2200,22,5,1
65535,940,100,11574,11550,11562,11542,11528,,0,0,12,24,300,36,33,1
65535,940,100,11561,11534,11575,11548,11541,,0,2,41,27,166,68,260,52
65535,940,100,11567,11534,11589,11545,11554,,0,2,55,44,180,99,256,51
65535,940,100,11578,11537,11592,11561,11566,,0,2,55,31,156,86,264,53
65535,940,100,11605,11543,11597,11568,11580,,0,0,8,62,875,70,11,1
65535,940,100,11604,11551,11607,11553,11550,,0,2,56,54,196,110,251,50
65535,940,100,11599,11550,11599,11531,11563,,0,0,0,49,5000,49,2,1
65535,940,100,11590,11546,11565,11535,11527,,0,0,25,44,276,69,36,1
65535,940,100,11587,11541,11571,11538,11549,,0,0,16,46,388,62,26,1
65535,940,100,11587,11535,11585,11548,11535,,0,0,2,52,2700,54,4,1
65535,940,100,11590,11537,11572,11530,11550,,0,0,18,53,394,71,25,1
65535,940,100,11596,11592,11578,11509,11547,,0,0,18,4,122,22,82,13
65535,940,100,11582,11632,11583,11518,11514,,0,1,50,49,198,99,151,30
65535,940,100,11566,11607,11592,11529,11527,,0,1,41,15,137,56,173,35
65535,940,100,11571,11591,11583,11536,11532,,0,1,20,8,140,28,171,34
65535,940,100,11583,11564,11581,11547,11519,,0,0,2,19,1050,21,10,1
65535,940,100,11595,11559,11582,11557,11533,,0,0,13,36,377,49,27,1
65535,940,100,11606,11563,11591,11531,11552,,0,0,15,43,387,58,26,1
65535,940,100,11609,11560,11572,11542,11528,,0,0,37,49,232,86,43,1
65535,940,100,11602,11546,11575,11537,11506,,0,0,27,56,307,83,33,1
65535,940,100,11611,11551,11572,11544,11529,,0,0,39,60,254,99,39,1
65535,940,100,11584,11545,11581,11549,11540,,0,0,3,39,1400,42,7,1
65535,940,100,11570,11549,11551,11559,11548,,0,0,19,21,211,40,47,1
65535,940,100,11569,11539,11535,11567,11575,,0,4,8,40,600,48,417,87
65535,940,100,11576,11543,11527,11564,11591,,0,4,27,64,337,91,430,92
65535,940,100,11587,11553,11533,11541,11599,,0,4,58,66,214,124,447,99
65535,940,100,11605,11558,11545,11547,11588,,0,0,60,47,178,107,56,2
65535,940,100,11594,11559,11557,11522,11591,,0,0,37,35,195,72,51,0
65535,940,100,11595,11551,11578,11537,11557,,0,0,17,44,359,61,28,1
65535,940,100,11582,11538,11589,11517,11552,,0,2,51,72,241,123,241,48
65535,940,100,11591,11552,11596,11529,11540,,0,2,44,67,252,111,240,48
65535,940,100,11593,11553,11605,11538,11564,,0,2,52,67,229,119,244,49
65535,940,100,11583,11553,11606,11541,11577,,0,2,53,65,223,118,245,49
65535,940,100,11590,11561,11580,11543,11576,,0,0,10,29,390,39,26,1
65535,940,100,11601,11556,11587,11522,11579,,0,0,14,45,421,59,24,1
65535,940,100,11582,11552,11588,11531,11546,,0,2,36,57,258,93,239,48
65535,940,100,11570,11545,11585,11508,11544,,0,2,40,77,293,117,234,47
65535,940,100,11561,11541,11563,11519,11551,,0,2,22,44,300,66,233,47
65535,940,100,11567,11548,11561,11541,11566,,0,0,6,19,417,25,24,1
